review_id	review_text	aspect_term	polarity
308	on my powerbook g4 i would never use the trackpad i would use an external mouse because i did n't  like the trackpad . 	trackpad	1
308	on my powerbook g4 i would never use the trackpad i would use an external mouse because i did n't  like the trackpad . 	external mouse	2
308	on my powerbook g4 i would never use the trackpad i would use an external mouse because i did n't  like the trackpad . 	trackpad	1
2796	this computer does n't  do that well with certain games it ca n't  play some and it becomes too hot while playing games . 	games	1
2333	obviously one of the most important features of any computer is the  " human interface . 	features	2
2333	obviously one of the most important features of any computer is the  " human interface . 	human interface	2
3049	yeah ,  of course smarty pants  " fix it now "  ) software  -  compared to the early 2011 edition i did see inbuilt applications crashing and it prompted me to send the report to apple  ( which i promptly did )  . 	inbuilt applications	1
3049	yeah ,  of course smarty pants  " fix it now "  ) software  -  compared to the early 2011 edition i did see inbuilt applications crashing and it prompted me to send the report to apple  ( which i promptly did )  . 	software	1
2660	the body is a bit cheaply made so it will be interesting to see how long it holds up . 	body	1
206	the i5 blows my desktop out of the water when it comes to rendering videos . 	i5	1
2138	with a mac you do n't  have to worry about antivirus software or firewall ,  it 's  so wonderful . 	antivirus software	2
2138	with a mac you do n't  have to worry about antivirus software or firewall ,  it 's  so wonderful . 	firewall	2
2392	am very glad i bought it ,  great netbook ,  low price . 	price	0
9	the apple team also assists you very nicely when choosing which computer is right for you  :  ) 	apple team	0
1867	i think part of the problem with this computer is vista ,  yet i know vista is n't  the entire issue because my latest purchase was my acer and it also has vista  ( i should have waited the few months to get the next operating system )  . 	vista	1
1867	i think part of the problem with this computer is vista ,  yet i know vista is n't  the entire issue because my latest purchase was my acer and it also has vista  ( i should have waited the few months to get the next operating system )  . 	vista	1
1867	i think part of the problem with this computer is vista ,  yet i know vista is n't  the entire issue because my latest purchase was my acer and it also has vista  ( i should have waited the few months to get the next operating system )  . 	operating system	2
1867	i think part of the problem with this computer is vista ,  yet i know vista is n't  the entire issue because my latest purchase was my acer and it also has vista  ( i should have waited the few months to get the next operating system )  . 	vista	1
2377	the video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better . 	video chat	1
2928	that whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed . 	mouse	0
2811	fan vents to the side ,  so no cooling pad needed ,  great feature ! 	fan	0
2811	fan vents to the side ,  so no cooling pad needed ,  great feature ! 	cooling pad	2
2811	fan vents to the side ,  so no cooling pad needed ,  great feature ! 	feature	0
2137	i use my mac all the time ,  i love the software ,  the way it takes a short time to load things ,  how easy it is to use and most of all how you do n't  have to worry about viruses . 	software	0
1256	wasted me at least 8 hours of installation time . 	installation time	1
1770	it has far exceeded my expectations for power ,  storage ,  and abilitiy . 	power	0
1770	it has far exceeded my expectations for power ,  storage ,  and abilitiy . 	storage	0
1770	it has far exceeded my expectations for power ,  storage ,  and abilitiy . 	abilitiy	0
2270	a great feature is the spotlight search :  one can search for documents by simply typing a keyword ,  rather than parsing tens of file folders for a document . 	spotlight search	0
2270	a great feature is the spotlight search :  one can search for documents by simply typing a keyword ,  rather than parsing tens of file folders for a document . 	feature	0
1424	my wireless system would not recognize windows 7 and i could n't  get online to find out why . 	wireless system	1
1424	my wireless system would not recognize windows 7 and i could n't  get online to find out why . 	windows 7	2
2843	i am enjoying it and the quality it provides is great ! 	quality	0
2471	suffice it to say ,  my macbook pro keeps me going with its long battery life and blazing speed . 	battery life	0
2471	suffice it to say ,  my macbook pro keeps me going with its long battery life and blazing speed . 	speed	0
2550	the os is also very user friendly ,  even for those that switch from a pc ,  with a little practice you can take full advantage of this os ! 	os	0
2550	the os is also very user friendly ,  even for those that switch from a pc ,  with a little practice you can take full advantage of this os ! 	os	0
455	itunes is a handy music - management program ,  and it is essential for anyone with an ipod . 	itunes	0
455	itunes is a handy music - management program ,  and it is essential for anyone with an ipod . 	program	0
2496	mac is not made for gaming . 	gaming	1
1089	well i spilled something on it and they replaced it with this model ,  which gets hot and the battery does n't  make it through 1 dvd . 	battery	1
713	i 've  had to call apple support to set up my new printer and have had wonderful experiences with helpful ,  english speaking  ( from vancouver )  techs that walked me through the processes to help me . 	apple support	0
